,user,movie,rating
62851,487.0,172.0,4.0
62852,292.0,955.0,3.0
62853,459.0,312.0,4.0
62854,456.0,150.0,5.0
62855,252.0,654.0,4.0
62856,485.0,1321.0,3.0
62857,879.0,565.0,3.0
62858,12.0,530.0,3.0
62859,863.0,162.0,4.0
62860,692.0,1134.0,3.0
62861,505.0,398.0,5.0
62862,823.0,293.0,3.0
62863,209.0,653.0,5.0
62864,879.0,930.0,3.0
62865,311.0,659.0,4.0
62866,400.0,603.0,4.0
62867,486.0,149.0,5.0
62868,787.0,644.0,3.0
62869,880.0,134.0,4.0
62870,795.0,195.0,5.0
62871,373.0,1047.0,3.0
62872,635.0,99.0,5.0
62873,857.0,291.0,3.0
62874,553.0,21.0,4.0
62875,62.0,747.0,4.0
62876,737.0,213.0,4.0
62877,600.0,98.0,3.0
62878,51.0,1084.0,4.0
62879,863.0,221.0,4.0
62880,654.0,654.0,3.0
62881,837.0,142.0,5.0
62882,847.0,161.0,2.0
62883,877.0,793.0,4.0
62884,32.0,328.0,4.0
62885,691.0,24.0,4.0
62886,811.0,293.0,5.0
62887,756.0,155.0,3.0
62888,360.0,215.0,5.0
62889,553.0,229.0,5.0
62890,421.0,669.0,2.0
62891,636.0,120.0,4.0
62892,866.0,523.0,5.0
62893,863.0,172.0,5.0
62894,454.0,454.0,3.0
62895,108.0,208.0,1.0
62896,712.0,344.0,3.0
62897,757.0,473.0,5.0
62898,869.0,548.0,2.0
62899,617.0,442.0,4.0
62900,781.0,265.0,1.0
62901,746.0,479.0,5.0
62902,806.0,484.0,5.0
62903,186.0,82.0,5.0
62904,752.0,194.0,1.0
62905,297.0,525.0,5.0
62906,335.0,366.0,3.0
62907,851.0,929.0,3.0
62908,289.0,234.0,3.0
62909,760.0,325.0,1.0
62910,710.0,81.0,3.0
62911,824.0,869.0,3.0
62912,464.0,427.0,3.0
62913,42.0,69.0,4.0
62914,886.0,1014.0,5.0
62915,589.0,115.0,5.0
62916,843.0,317.0,4.0
62917,327.0,938.0,4.0
62918,406.0,674.0,3.0
62919,876.0,58.0,5.0
62920,629.0,755.0,4.0
62921,328.0,301.0,5.0
62922,660.0,971.0,3.0
62923,446.0,226.0,2.0
62924,292.0,217.0,2.0
62925,247.0,171.0,4.0
62926,9.0,653.0,5.0
62927,638.0,1464.0,2.0
62928,882.0,68.0,2.0
62929,880.0,178.0,5.0
62930,730.0,647.0,4.0
62931,888.0,1588.0,5.0
62932,641.0,943.0,5.0
62933,832.0,426.0,3.0
62934,685.0,96.0,2.0
62935,845.0,45.0,4.0
62936,312.0,57.0,3.0
62937,654.0,286.0,3.0
62938,591.0,1009.0,5.0
62939,772.0,1.0,3.0
62940,837.0,301.0,4.0
62941,639.0,495.0,4.0
62942,355.0,311.0,3.0
62943,845.0,1132.0,2.0
62944,726.0,0.0,3.0
62945,638.0,115.0,3.0
62946,787.0,227.0,3.0
62947,853.0,486.0,4.0
62948,726.0,205.0,3.0
62949,892.0,425.0,4.0
62950,401.0,482.0,5.0
62951,285.0,115.0,5.0
62952,690.0,630.0,4.0
62953,310.0,209.0,5.0
62954,895.0,107.0,3.0
62955,600.0,258.0,1.0
62956,857.0,180.0,2.0
62957,701.0,686.0,1.0
62958,639.0,46.0,4.0
62959,278.0,861.0,5.0
62960,423.0,99.0,5.0
62961,660.0,229.0,4.0
62962,604.0,116.0,2.0
62963,844.0,271.0,3.0
62964,591.0,889.0,1.0
62965,851.0,677.0,3.0
62966,681.0,1187.0,3.0
62967,845.0,1100.0,3.0
62968,803.0,971.0,3.0
62969,364.0,308.0,1.0
62970,605.0,1054.0,4.0
62971,789.0,172.0,3.0
62972,881.0,185.0,5.0
62973,869.0,1005.0,2.0
62974,652.0,656.0,4.0
62975,881.0,214.0,5.0
62976,409.0,353.0,3.0
62977,590.0,78.0,4.0
62978,192.0,120.0,3.0
62979,56.0,116.0,4.0
62980,633.0,221.0,3.0
62981,307.0,72.0,3.0
62982,551.0,283.0,3.0
62983,843.0,68.0,5.0
62984,789.0,41.0,5.0
62985,877.0,285.0,4.0
62986,509.0,321.0,3.0
62987,594.0,947.0,3.0
62988,659.0,1109.0,2.0
62989,763.0,27.0,4.0
62990,754.0,310.0,4.0
62991,247.0,97.0,5.0
62992,798.0,653.0,5.0
62993,630.0,333.0,2.0
62994,845.0,503.0,5.0
62995,559.0,267.0,4.0
62996,781.0,1282.0,2.0
62997,649.0,567.0,3.0
62998,867.0,451.0,2.0
62999,381.0,333.0,5.0
63000,882.0,52.0,5.0
63001,448.0,59.0,5.0
63002,711.0,754.0,4.0
63003,841.0,267.0,5.0
63004,834.0,214.0,4.0
63005,861.0,21.0,5.0
63006,765.0,495.0,5.0
63007,591.0,88.0,4.0
63008,605.0,54.0,4.0
63009,436.0,414.0,4.0
63010,385.0,596.0,3.0
63011,804.0,6.0,5.0
63012,795.0,172.0,5.0
63013,763.0,865.0,4.0
63014,654.0,1633.0,2.0
63015,554.0,128.0,4.0
63016,542.0,366.0,4.0
63017,847.0,124.0,5.0
63018,462.0,474.0,3.0
63019,302.0,127.0,4.0
63020,465.0,183.0,4.0
63021,449.0,132.0,5.0
63022,888.0,195.0,5.0
63023,665.0,865.0,2.0
63024,893.0,133.0,4.0
63025,860.0,85.0,5.0
63026,90.0,510.0,5.0
63027,89.0,211.0,4.0
63028,891.0,86.0,5.0
63029,540.0,510.0,4.0
63030,158.0,1220.0,5.0
63031,878.0,0.0,4.0
63032,504.0,101.0,1.0
63033,665.0,88.0,4.0
63034,827.0,82.0,3.0
63035,702.0,595.0,3.0
63036,478.0,525.0,4.0
63037,453.0,1125.0,2.0
63038,644.0,238.0,3.0
63039,662.0,681.0,3.0
63040,733.0,422.0,4.0
63041,727.0,146.0,4.0
63042,94.0,194.0,5.0
63043,233.0,831.0,2.0
63044,697.0,481.0,2.0
63045,605.0,962.0,5.0
63046,767.0,965.0,4.0
63047,661.0,984.0,4.0
63048,681.0,248.0,3.0
63049,581.0,1013.0,4.0
63050,888.0,885.0,3.0
63051,617.0,126.0,5.0
63052,536.0,447.0,3.0
63053,478.0,94.0,4.0
63054,845.0,399.0,1.0
63055,449.0,619.0,4.0
63056,503.0,439.0,3.0
63057,709.0,333.0,2.0
63058,805.0,161.0,3.0
63059,801.0,483.0,3.0
63060,885.0,107.0,5.0
63061,888.0,72.0,3.0
63062,193.0,386.0,2.0
63063,881.0,104.0,3.0
63064,384.0,97.0,4.0
63065,449.0,309.0,4.0
63066,803.0,62.0,4.0
63067,296.0,209.0,4.0
63068,895.0,280.0,2.0
63069,659.0,229.0,3.0
63070,845.0,1181.0,2.0
63071,845.0,836.0,5.0
63072,428.0,27.0,3.0
63073,665.0,143.0,3.0
63074,371.0,673.0,5.0
63075,248.0,406.0,3.0
63076,757.0,230.0,3.0
63077,8.0,200.0,5.0
63078,803.0,825.0,3.0
63079,652.0,293.0,2.0
63080,681.0,273.0,4.0
63081,895.0,66.0,2.0
63082,726.0,28.0,3.0
63083,629.0,686.0,3.0
63084,716.0,974.0,2.0
63085,795.0,231.0,3.0
63086,885.0,272.0,2.0
63087,492.0,172.0,4.0
63088,602.0,215.0,4.0
63089,882.0,881.0,4.0
63090,885.0,418.0,3.0
63091,852.0,872.0,3.0
63092,17.0,21.0,5.0
63093,364.0,590.0,4.0
63094,697.0,198.0,2.0
63095,180.0,883.0,1.0
63096,243.0,248.0,4.0
63097,665.0,1020.0,5.0
63098,868.0,311.0,2.0
63099,532.0,119.0,1.0
63100,677.0,1114.0,3.0
63101,895.0,309.0,4.0
63102,50.0,180.0,5.0
63103,845.0,738.0,4.0
63104,505.0,322.0,3.0
63105,739.0,268.0,4.0
63106,664.0,11.0,4.0
63107,550.0,795.0,4.0
63108,480.0,483.0,4.0
63109,748.0,196.0,4.0
63110,877.0,125.0,3.0
63111,744.0,257.0,5.0
63112,726.0,434.0,3.0
63113,869.0,486.0,4.0
63114,499.0,820.0,2.0
63115,752.0,503.0,3.0
63116,387.0,679.0,5.0
63117,870.0,258.0,3.0
63118,797.0,282.0,5.0
63119,891.0,440.0,3.0
63120,449.0,617.0,4.0
63121,535.0,422.0,4.0
63122,331.0,306.0,5.0
63123,763.0,14.0,4.0
63124,813.0,442.0,3.0
63125,896.0,0.0,5.0
63126,641.0,1208.0,3.0
63127,553.0,755.0,3.0
63128,327.0,914.0,3.0
63129,593.0,356.0,4.0
63130,877.0,21.0,2.0
63131,278.0,372.0,4.0
63132,705.0,293.0,4.0
63133,681.0,947.0,2.0
63134,750.0,484.0,4.0
63135,398.0,180.0,3.0
63136,404.0,1310.0,1.0
63137,656.0,117.0,1.0
63138,776.0,520.0,5.0
63139,795.0,927.0,2.0
63140,778.0,70.0,4.0
63141,74.0,1151.0,1.0
63142,213.0,356.0,5.0
63143,847.0,194.0,3.0
63144,762.0,504.0,4.0
63145,847.0,98.0,3.0
63146,723.0,677.0,2.0
63147,641.0,121.0,2.0
63148,681.0,24.0,4.0
63149,404.0,160.0,1.0
63150,846.0,179.0,2.0
63151,846.0,182.0,4.0
63152,369.0,221.0,3.0
63153,850.0,312.0,4.0
63154,852.0,878.0,4.0
63155,418.0,274.0,5.0
63156,842.0,510.0,3.0
63157,605.0,172.0,5.0
63158,733.0,164.0,3.0
63159,457.0,602.0,4.0
63160,658.0,97.0,4.0
63161,824.0,1015.0,3.0
63162,662.0,1050.0,3.0
63163,710.0,240.0,4.0
63164,893.0,268.0,3.0
63165,559.0,475.0,2.0
63166,654.0,1295.0,3.0
63167,843.0,108.0,2.0
63168,313.0,507.0,3.0
63169,830.0,249.0,5.0
63170,292.0,419.0,4.0
63171,517.0,287.0,3.0
63172,362.0,428.0,5.0
63173,819.0,263.0,3.0
63174,398.0,377.0,3.0
63175,560.0,674.0,3.0
63176,382.0,204.0,4.0
63177,814.0,403.0,4.0
63178,503.0,938.0,4.0
63179,536.0,485.0,3.0
63180,861.0,432.0,4.0
63181,657.0,6.0,4.0
63182,270.0,689.0,4.0
63183,512.0,251.0,5.0
63184,838.0,219.0,3.0
63185,704.0,719.0,5.0
63186,468.0,198.0,4.0
63187,726.0,238.0,4.0
63188,392.0,596.0,3.0
63189,889.0,236.0,3.0
63190,292.0,570.0,2.0
63191,678.0,222.0,5.0
63192,449.0,299.0,4.0
63193,621.0,481.0,3.0
63194,787.0,491.0,3.0
63195,641.0,355.0,4.0
63196,757.0,272.0,4.0
63197,663.0,301.0,4.0
63198,346.0,199.0,4.0
63199,832.0,596.0,1.0
63200,825.0,626.0,4.0
63201,863.0,602.0,4.0
63202,130.0,743.0,4.0
63203,652.0,52.0,2.0
63204,828.0,639.0,3.0
63205,827.0,212.0,2.0
63206,716.0,677.0,3.0
63207,344.0,86.0,5.0
63208,6.0,545.0,4.0
63209,689.0,553.0,3.0
63210,290.0,1089.0,2.0
63211,422.0,306.0,3.0
63212,786.0,323.0,2.0
63213,327.0,656.0,4.0
63214,829.0,96.0,4.0
63215,539.0,627.0,3.0
63216,74.0,1047.0,4.0
63217,12.0,201.0,5.0
63218,806.0,677.0,3.0
63219,706.0,211.0,4.0
63220,861.0,428.0,5.0
63221,506.0,249.0,5.0
63222,889.0,180.0,4.0
63223,822.0,159.0,4.0
63224,619.0,122.0,3.0
63225,157.0,216.0,5.0
63226,692.0,377.0,2.0
63227,420.0,708.0,4.0
63228,693.0,510.0,5.0
63229,270.0,479.0,4.0
63230,889.0,88.0,4.0
63231,631.0,384.0,4.0
63232,546.0,288.0,3.0
63233,683.0,167.0,4.0
63234,617.0,108.0,2.0
63235,13.0,472.0,5.0
63236,397.0,71.0,3.0
63237,704.0,622.0,5.0
63238,822.0,163.0,3.0
63239,863.0,122.0,4.0
63240,587.0,81.0,5.0
63241,695.0,905.0,3.0
63242,221.0,536.0,4.0
63243,795.0,0.0,2.0
63244,845.0,171.0,4.0
63245,879.0,596.0,3.0
63246,726.0,925.0,3.0
63247,576.0,160.0,5.0
63248,697.0,587.0,4.0
63249,540.0,403.0,4.0
63250,852.0,291.0,4.0
63251,745.0,448.0,1.0
63252,704.0,88.0,2.0
63253,889.0,339.0,4.0
63254,749.0,682.0,1.0
63255,787.0,473.0,3.0
63256,789.0,287.0,4.0
63257,866.0,1607.0,2.0
63258,896.0,596.0,5.0
63259,450.0,329.0,3.0
63260,706.0,605.0,4.0
63261,886.0,992.0,5.0
63262,373.0,571.0,2.0
63263,838.0,128.0,4.0
63264,832.0,433.0,3.0
63265,880.0,140.0,3.0
63266,462.0,818.0,1.0
63267,817.0,321.0,2.0
63268,703.0,174.0,3.0
63269,625.0,257.0,4.0
63270,839.0,96.0,3.0
63271,795.0,182.0,5.0
63272,523.0,240.0,5.0
63273,17.0,209.0,5.0
63274,140.0,408.0,5.0
63275,620.0,675.0,3.0
63276,353.0,601.0,3.0
63277,534.0,698.0,4.0
63278,709.0,873.0,3.0
63279,378.0,192.0,4.0
63280,740.0,422.0,3.0
63281,757.0,32.0,4.0
63282,726.0,245.0,4.0
63283,789.0,230.0,4.0
63284,763.0,431.0,5.0
63285,564.0,380.0,2.0
63286,697.0,647.0,4.0
63287,248.0,178.0,5.0
63288,867.0,231.0,1.0
63289,55.0,49.0,5.0
63290,880.0,280.0,3.0
63291,674.0,317.0,5.0
63292,536.0,271.0,4.0
63293,888.0,654.0,4.0
63294,889.0,162.0,3.0
63295,682.0,21.0,4.0
63296,585.0,450.0,4.0
63297,891.0,225.0,3.0
63298,806.0,72.0,3.0
63299,605.0,259.0,3.0
63300,746.0,267.0,5.0
63301,845.0,237.0,5.0
63302,397.0,201.0,3.0
63303,794.0,385.0,3.0
63304,232.0,126.0,5.0
63305,640.0,49.0,3.0
63306,392.0,686.0,3.0
63307,813.0,674.0,3.0
63308,654.0,1213.0,2.0
63309,792.0,287.0,4.0
63310,824.0,257.0,4.0
63311,825.0,231.0,3.0
63312,534.0,424.0,5.0
63313,879.0,1283.0,4.0
63314,148.0,244.0,3.0
63315,657.0,85.0,4.0
63316,886.0,368.0,5.0
63317,769.0,92.0,5.0
63318,504.0,470.0,4.0
63319,830.0,149.0,3.0
63320,851.0,840.0,4.0
63321,879.0,878.0,3.0
63322,748.0,231.0,4.0
63323,321.0,345.0,3.0
63324,727.0,284.0,4.0
63325,553.0,1011.0,3.0
63326,683.0,48.0,4.0
63327,862.0,241.0,4.0
63328,495.0,149.0,2.0
63329,861.0,120.0,5.0
63330,863.0,214.0,4.0
63331,507.0,207.0,5.0
63332,746.0,507.0,5.0
63333,233.0,556.0,1.0
63334,638.0,581.0,3.0
63335,616.0,1020.0,4.0
63336,757.0,779.0,5.0
63337,449.0,113.0,5.0
63338,46.0,300.0,4.0
63339,879.0,450.0,2.0
63340,676.0,677.0,4.0
63341,882.0,708.0,5.0
63342,441.0,67.0,3.0
63343,888.0,1102.0,2.0
63344,844.0,1433.0,4.0
63345,333.0,224.0,3.0
63346,748.0,95.0,5.0
63347,730.0,195.0,5.0
63348,845.0,605.0,4.0
63349,386.0,429.0,3.0
63350,6.0,442.0,5.0
63351,765.0,174.0,3.0
63352,829.0,522.0,4.0
63353,700.0,310.0,5.0
63354,429.0,527.0,4.0
63355,298.0,92.0,2.0
63356,69.0,683.0,3.0
63357,455.0,1016.0,4.0
63358,270.0,791.0,4.0
63359,193.0,656.0,4.0
63360,536.0,1004.0,3.0
63361,804.0,540.0,3.0
63362,270.0,762.0,3.0
63363,896.0,471.0,5.0
63364,373.0,526.0,4.0
63365,788.0,49.0,5.0
63366,652.0,178.0,4.0
63367,730.0,426.0,5.0
63368,772.0,175.0,4.0
63369,560.0,69.0,4.0
63370,560.0,85.0,4.0
63371,862.0,360.0,5.0
63372,684.0,298.0,2.0
63373,886.0,0.0,5.0
63374,12.0,749.0,5.0
63375,378.0,643.0,5.0
63376,84.0,1069.0,4.0
63377,398.0,143.0,3.0
63378,696.0,287.0,2.0
63379,880.0,111.0,2.0
63380,631.0,81.0,4.0
63381,888.0,727.0,3.0
63382,553.0,203.0,5.0
63383,372.0,79.0,3.0
63384,197.0,461.0,3.0
63385,726.0,166.0,2.0
63386,675.0,470.0,3.0
63387,386.0,247.0,4.0
63388,832.0,1230.0,4.0
63389,877.0,211.0,3.0
63390,622.0,209.0,5.0
63391,780.0,173.0,5.0
63392,12.0,816.0,1.0
63393,170.0,287.0,2.0
63394,757.0,656.0,5.0
63395,457.0,128.0,4.0
63396,373.0,755.0,3.0
63397,164.0,173.0,4.0
63398,312.0,653.0,5.0
63399,647.0,274.0,5.0
63400,900.0,274.0,3.0
63401,779.0,186.0,5.0
63402,726.0,368.0,2.0
63403,654.0,374.0,2.0
63404,544.0,97.0,5.0
63405,822.0,641.0,4.0
63406,488.0,901.0,4.0
63407,180.0,846.0,1.0
63408,893.0,301.0,4.0
63409,378.0,95.0,5.0
63410,824.0,514.0,4.0
63411,845.0,672.0,4.0
63412,544.0,422.0,4.0
63413,494.0,664.0,1.0
63414,42.0,541.0,3.0
63415,571.0,318.0,4.0
63416,759.0,1036.0,5.0
63417,879.0,1000.0,2.0
63418,626.0,99.0,5.0
63419,750.0,225.0,3.0
63420,416.0,171.0,3.0
63421,504.0,126.0,1.0
63422,779.0,510.0,5.0
63423,270.0,1.0,1.0
63424,292.0,174.0,2.0
63425,628.0,474.0,4.0
63426,542.0,791.0,4.0
63427,493.0,120.0,4.0
63428,12.0,505.0,5.0
63429,487.0,288.0,1.0
63430,842.0,671.0,3.0
63431,885.0,117.0,1.0
63432,756.0,431.0,3.0
63433,208.0,1085.0,4.0
63434,585.0,82.0,2.0
63435,508.0,267.0,2.0
63436,814.0,1077.0,2.0
63437,802.0,687.0,1.0
63438,773.0,773.0,1.0
63439,368.0,178.0,4.0
63440,654.0,1255.0,3.0
63441,888.0,380.0,4.0
63442,307.0,184.0,4.0
63443,211.0,86.0,5.0
63444,633.0,543.0,3.0
63445,787.0,808.0,3.0
63446,544.0,77.0,2.0
63447,552.0,558.0,3.0
63448,576.0,1516.0,3.0
63449,167.0,457.0,1.0
63450,895.0,524.0,5.0
63451,6.0,650.0,5.0
63452,828.0,854.0,4.0
63453,22.0,366.0,4.0
63454,888.0,1266.0,3.0
63455,647.0,182.0,5.0
63456,839.0,494.0,3.0
63457,398.0,387.0,2.0
63458,492.0,368.0,2.0
63459,870.0,240.0,3.0
63460,681.0,880.0,3.0
63461,387.0,301.0,5.0
63462,378.0,330.0,4.0
63463,659.0,253.0,1.0
63464,416.0,595.0,3.0
63465,839.0,284.0,4.0
63466,895.0,211.0,2.0
63467,304.0,728.0,3.0
63468,764.0,521.0,5.0
63469,745.0,0.0,4.0
63470,591.0,357.0,1.0
63471,313.0,282.0,4.0
63472,64.0,24.0,4.0
63473,681.0,97.0,4.0
63474,502.0,276.0,4.0
63475,891.0,1218.0,2.0
63476,715.0,600.0,4.0
63477,706.0,310.0,4.0
63478,483.0,273.0,4.0
63479,384.0,854.0,5.0
63480,773.0,691.0,1.0
63481,271.0,233.0,4.0
63482,584.0,164.0,4.0
63483,665.0,162.0,3.0
63484,486.0,221.0,4.0
63485,891.0,660.0,5.0
63486,866.0,497.0,4.0
63487,616.0,858.0,3.0
63488,722.0,168.0,4.0
63489,749.0,287.0,4.0
63490,826.0,689.0,3.0
63491,428.0,432.0,3.0
63492,598.0,287.0,4.0
63493,572.0,179.0,4.0
63494,664.0,256.0,3.0
63495,597.0,346.0,3.0
63496,675.0,889.0,1.0
63497,415.0,37.0,3.0
63498,573.0,339.0,1.0
63499,748.0,745.0,5.0
63500,715.0,392.0,3.0
63501,560.0,86.0,3.0
63502,748.0,321.0,4.0
63503,404.0,228.0,1.0
63504,646.0,120.0,4.0
63505,653.0,214.0,4.0
63506,409.0,322.0,3.0
63507,804.0,4.0,4.0
63508,490.0,283.0,3.0
63509,370.0,448.0,3.0
63510,778.0,20.0,5.0
63511,626.0,470.0,3.0
63512,282.0,90.0,5.0
63513,342.0,409.0,3.0
63514,200.0,467.0,4.0
63515,772.0,1239.0,3.0
63516,712.0,341.0,3.0
63517,235.0,178.0,1.0
63518,748.0,236.0,3.0
63519,544.0,116.0,4.0
63520,20.0,768.0,1.0
63521,41.0,940.0,4.0
63522,12.0,68.0,4.0
63523,847.0,94.0,5.0
63524,717.0,1046.0,3.0
63525,891.0,431.0,4.0
63526,869.0,703.0,3.0
63527,628.0,192.0,5.0
63528,115.0,602.0,3.0
63529,745.0,221.0,3.0
63530,863.0,244.0,4.0
63531,895.0,135.0,5.0
63532,874.0,922.0,5.0
63533,708.0,507.0,4.0
63534,697.0,171.0,5.0
63535,812.0,987.0,3.0
63536,877.0,401.0,4.0
63537,720.0,76.0,5.0
63538,492.0,150.0,3.0
63539,852.0,300.0,1.0
63540,898.0,207.0,3.0
63541,900.0,508.0,4.0
63542,740.0,477.0,5.0
63543,726.0,78.0,4.0
63544,781.0,680.0,3.0
63545,825.0,10.0,4.0
63546,141.0,146.0,1.0
63547,220.0,1097.0,4.0
63548,832.0,384.0,3.0
63549,895.0,751.0,1.0
63550,310.0,1296.0,4.0
63551,504.0,741.0,4.0
63552,290.0,172.0,5.0
63553,449.0,510.0,5.0
63554,591.0,332.0,5.0
63555,315.0,173.0,1.0
63556,547.0,78.0,5.0
63557,384.0,58.0,2.0
63558,665.0,606.0,4.0
63559,746.0,1158.0,2.0
63560,778.0,194.0,5.0
63561,839.0,78.0,4.0
63562,621.0,1407.0,1.0
63563,714.0,1214.0,1.0
63564,364.0,315.0,4.0
63565,797.0,804.0,4.0
63566,748.0,509.0,4.0
63567,656.0,281.0,3.0
63568,824.0,280.0,3.0
63569,397.0,177.0,5.0
63570,502.0,1474.0,5.0
63571,763.0,742.0,1.0
63572,647.0,430.0,5.0
63573,877.0,70.0,4.0
63574,704.0,825.0,4.0
63575,456.0,225.0,3.0
63576,140.0,406.0,2.0
63577,845.0,1238.0,2.0
63578,773.0,527.0,4.0
63579,701.0,226.0,4.0
63580,670.0,225.0,3.0
63581,379.0,214.0,3.0
63582,641.0,140.0,4.0
63583,601.0,0.0,4.0
63584,797.0,279.0,2.0
63585,689.0,580.0,2.0
63586,408.0,434.0,3.0
63587,765.0,567.0,2.0
63588,832.0,557.0,4.0
63589,762.0,143.0,3.0
63590,285.0,987.0,3.0
63591,550.0,596.0,4.0
63592,676.0,13.0,1.0
63593,874.0,513.0,5.0
63594,124.0,708.0,3.0
63595,639.0,345.0,4.0
63596,12.0,901.0,3.0
63597,494.0,1244.0,5.0
63598,660.0,7.0,5.0
63599,456.0,377.0,4.0
63600,847.0,164.0,5.0
63601,626.0,229.0,4.0
63602,823.0,291.0,3.0
63603,832.0,184.0,5.0
63604,654.0,237.0,3.0
63605,726.0,126.0,4.0
63606,427.0,293.0,4.0
63607,560.0,510.0,4.0
63608,881.0,558.0,3.0
63609,718.0,292.0,3.0
63610,338.0,654.0,4.0
63611,367.0,126.0,4.0
63612,578.0,1109.0,1.0
63613,287.0,196.0,5.0
63614,880.0,629.0,4.0
63615,583.0,430.0,3.0
63616,776.0,1078.0,2.0
63617,885.0,172.0,5.0
63618,830.0,173.0,5.0
63619,633.0,287.0,3.0
63620,843.0,215.0,5.0
63621,681.0,150.0,5.0
63622,839.0,530.0,5.0
63623,17.0,71.0,3.0
63624,747.0,152.0,4.0
63625,770.0,0.0,5.0
63626,781.0,1250.0,3.0
63627,21.0,61.0,4.0
63628,362.0,734.0,3.0
63629,649.0,213.0,3.0
63630,89.0,1135.0,3.0
63631,888.0,401.0,3.0
63632,698.0,339.0,4.0
63633,730.0,704.0,5.0
63634,505.0,854.0,4.0
63635,839.0,506.0,4.0
63636,879.0,801.0,3.0
63637,532.0,933.0,3.0
63638,518.0,349.0,5.0
63639,275.0,500.0,4.0
63640,698.0,190.0,3.0
63641,704.0,98.0,3.0
63642,647.0,1027.0,2.0
63643,716.0,279.0,4.0
63644,710.0,495.0,5.0
63645,428.0,472.0,3.0
63646,503.0,516.0,4.0
63647,617.0,961.0,1.0
63648,654.0,898.0,2.0
63649,866.0,294.0,4.0
63650,752.0,179.0,2.0
63651,63.0,131.0,4.0
63652,803.0,510.0,4.0
63653,714.0,696.0,2.0
63654,881.0,14.0,5.0
63655,628.0,131.0,5.0
63656,726.0,4.0,3.0
63657,262.0,259.0,2.0
63658,893.0,844.0,3.0
63659,822.0,691.0,4.0
63660,830.0,257.0,2.0
63661,845.0,577.0,3.0
63662,286.0,234.0,4.0
63663,825.0,801.0,4.0
63664,896.0,213.0,5.0
63665,492.0,23.0,4.0
63666,729.0,409.0,1.0
63667,786.0,749.0,5.0
63668,43.0,193.0,5.0
63669,804.0,724.0,3.0
63670,711.0,728.0,5.0
63671,404.0,167.0,1.0
63672,384.0,426.0,4.0
63673,405.0,671.0,2.0
63674,505.0,517.0,4.0
63675,278.0,99.0,4.0
63676,851.0,514.0,5.0
63677,576.0,626.0,5.0
63678,663.0,55.0,4.0
63679,452.0,3.0,4.0
63680,842.0,449.0,2.0
63681,74.0,507.0,4.0
63682,187.0,193.0,3.0
63683,428.0,71.0,2.0
63684,247.0,120.0,2.0
63685,829.0,312.0,5.0
63686,61.0,703.0,2.0
63687,591.0,345.0,4.0
63688,820.0,105.0,2.0
63689,890.0,49.0,4.0
63690,618.0,565.0,4.0
63691,297.0,198.0,4.0
63692,787.0,1276.0,3.0
63693,390.0,214.0,4.0
63694,877.0,529.0,5.0
63695,415.0,613.0,5.0
63696,663.0,701.0,4.0
63697,880.0,150.0,2.0
63698,594.0,221.0,3.0
63699,880.0,117.0,4.0
63700,763.0,12.0,2.0
63701,624.0,1019.0,3.0
63702,895.0,685.0,3.0
63703,144.0,105.0,4.0
63704,622.0,215.0,4.0
63705,567.0,478.0,5.0
63706,898.0,693.0,5.0
63707,261.0,649.0,4.0
63708,188.0,432.0,5.0
63709,737.0,160.0,4.0
63710,745.0,201.0,5.0
63711,469.0,1083.0,3.0
63712,716.0,306.0,5.0
63713,902.0,1131.0,3.0
63714,532.0,181.0,3.0
63715,603.0,217.0,3.0
63716,636.0,1243.0,1.0
63717,12.0,689.0,3.0
63718,847.0,639.0,1.0
63719,720.0,180.0,5.0
63720,579.0,347.0,3.0
63721,669.0,610.0,5.0
63722,781.0,297.0,4.0
63723,825.0,227.0,3.0
63724,757.0,19.0,4.0
63725,594.0,863.0,4.0
63726,585.0,53.0,3.0
63727,492.0,153.0,4.0
63728,654.0,250.0,3.0
63729,879.0,1266.0,4.0
63730,144.0,221.0,5.0
63731,845.0,231.0,3.0
63732,834.0,196.0,5.0
63733,898.0,208.0,5.0
63734,803.0,23.0,5.0
63735,821.0,925.0,2.0
63736,885.0,207.0,3.0
63737,211.0,316.0,5.0
63738,893.0,751.0,3.0
63739,393.0,770.0,4.0
63740,276.0,220.0,4.0
63741,783.0,897.0,4.0
63742,542.0,422.0,3.0
63743,620.0,366.0,3.0
63744,853.0,146.0,3.0
63745,888.0,80.0,4.0
63746,807.0,244.0,4.0
63747,698.0,126.0,3.0
63748,173.0,1090.0,3.0
63749,551.0,279.0,3.0
63750,564.0,514.0,5.0
63751,867.0,100.0,4.0
63752,692.0,78.0,4.0
63753,805.0,132.0,5.0
63754,879.0,117.0,3.0
63755,596.0,117.0,3.0
63756,605.0,677.0,3.0
63757,605.0,205.0,4.0
63758,773.0,825.0,2.0
63759,229.0,160.0,5.0
63760,587.0,116.0,4.0
63761,696.0,832.0,3.0
63762,775.0,634.0,4.0
63763,388.0,76.0,2.0
63764,850.0,131.0,4.0
63765,895.0,848.0,2.0
63766,893.0,254.0,3.0
63767,538.0,274.0,4.0
63768,804.0,98.0,2.0
63769,12.0,557.0,1.0
63770,895.0,743.0,3.0
63771,109.0,53.0,4.0
63772,497.0,9.0,5.0
63773,879.0,1517.0,2.0
63774,647.0,1028.0,2.0
63775,176.0,1109.0,3.0
63776,795.0,221.0,5.0
63777,803.0,180.0,5.0
